id,idempotency_token,from_user_id,from_account_id,from_address,from_amount,from_token_id,to_user_id,to_account_id,to_address,to_amount,to_token_id,exchange_rate,exchange_rate_calculated_at,exchange_pair_id,exchange_account_id,exchange_wallet_address,metadata,encrypted_metadata,status,error_code,error_description,created_at,updated_at
txn_01cydtya5hxff53y40fnava03x,5063970,,,fnce636119703054,729477571924835840,,,,whfm199358818972,729477571924835840,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.961515Z,2018-12-11T05:13:26.975789Z
txn_01cydtyav5fa9jmqhnk7ra1yeh,2035391,,,fnce636119703054,510349982168272320,,,,whfm199358818972,510349982168272320,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.653396Z,2018-12-11T05:13:27.664104Z
txn_01cydtyb9mvpjwb2m6w5rd6dkk,5240155,,,fnce636119703054,845699995827374592,,,,whfm199358818972,845699995827374592,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.116339Z,2018-12-11T05:13:28.128482Z
txn_01cydtzceze6za5z19jpnpa89z,5187734,,,fnce636119703054,904249779904527488,,,,whfm199358818972,904249779904527488,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.079158Z,2018-12-11T05:14:02.111721Z
txn_01cydtzcjp3wsq3jfdy39t5rf0,2537084,,,fnce636119703054,879521659480184064,,,,whfm199358818972,879521659480184064,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.198849Z,2018-12-11T05:14:02.214735Z
txn_01cydtzn0qnvdapeqawn8q2mse,6696523,,,fnce636119703054,732563969041773440,,,,whfm199358818972,732563969041773440,,,,,,,{},{},confirmed,,,2018-12-11T05:14:10.839903Z,2018-12-11T05:14:10.852035Z
txn_01cydtzn6zrnf2m3sf0bx7r0nq,3751760,,,fnce636119703054,535987616327461312,,,,whfm199358818972,535987616327461312,,,,,,,{},{},confirmed,,,2018-12-11T05:14:11.039026Z,2018-12-11T05:14:11.061862Z
txn_01cydtznpkyatd139kpszcveb8,5698245,,,fnce636119703054,572917834652389760,,,,whfm199358818972,572917834652389760,,,,,,,{},{},confirmed,,,2018-12-11T05:14:11.539574Z,2018-12-11T05:14:11.552783Z
txn_01cydty92xd82101e09rg6whrg,2529908,,,fnce636119703054,909194491930468480,,,,whfm199358818972,909194491930468480,,,,,,,{},{},confirmed,,,2018-12-11T05:13:25.853160Z,2018-12-11T05:13:25.873649Z
txn_01cydty963qd05vcw8cbrq1njz,1882681,,,fnce636119703054,1103795781593253,,,,whfm199358818972,1103795781593253,,,,,,,{},{},confirmed,,,2018-12-11T05:13:25.955156Z,2018-12-11T05:13:25.968193Z
txn_01cydty995vmrmd394dq13eyc5,6030425,,,fnce636119703054,651137995847665792,,,,whfm199358818972,651137995847665792,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.053722Z,2018-12-11T05:13:26.066982Z
txn_01cydty9nam83jfmhbwsmc2pt2,5195417,,,fnce636119703054,693722004077466112,,,,whfm199358818972,693722004077466112,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.442566Z,2018-12-11T05:13:26.453549Z
txn_01cydtya2cb00g6g6j26msqm90,3348700,,,fnce636119703054,423448265197238528,,,,whfm199358818972,423448265197238528,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.860167Z,2018-12-11T05:13:26.875258Z
txn_01cydtyabaveq18epkj68z1b8a,3535899,,,fnce636119703054,914236497680277376,,,,whfm199358818972,914236497680277376,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.146375Z,2018-12-11T05:13:27.162373Z
txn_01cydtyaes67wbw5ngktvzsn86,8960487,,,fnce636119703054,181501662111696928,,,,whfm199358818972,181501662111696928,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.257699Z,2018-12-11T05:13:27.273476Z
txn_01cydtyahz4148vcckzbf1etbz,217047,,,fnce636119703054,635248030826577792,,,,whfm199358818972,635248030826577792,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.359173Z,2018-12-11T05:13:27.374379Z
txn_01cydtyar44kpvhay12r2sw1g7,2727869,,,fnce636119703054,856996936280090112,,,,whfm199358818972,856996936280090112,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.556919Z,2018-12-11T05:13:27.572818Z
txn_01cydtyb41ctkygy33t9r26qwp,1227529,,,fnce636119703054,112325461411792224,,,,whfm199358818972,112325461411792224,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.937550Z,2018-12-11T05:13:27.948017Z
txn_01cydtyb6y8hv35ezcb00hds64,8321202,,,fnce636119703054,976454095906395776,,,,whfm199358818972,976454095906395776,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.030305Z,2018-12-11T05:13:28.046173Z
txn_01cydtybje1sh2a67y317ebfd6,587314,,,fnce636119703054,287575266836665888,,,,whfm199358818972,287575266836665888,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.398779Z,2018-12-11T05:13:28.414406Z
txn_01cydty964c2a2z75kdtqw9s9h,5176694,,,fnce636119703054,35064476468667836,,,,whfm199358818972,35064476468667836,,,,,,,{},{},confirmed,,,2018-12-11T05:13:25.956198Z,2018-12-11T05:13:25.987166Z
txn_01cydty99535qj1cxctjabzmc1,2263484,,,fnce636119703054,622762683381833216,,,,whfm199358818972,622762683381833216,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.053699Z,2018-12-11T05:13:26.079852Z
txn_01cydty9c9pqcf6gr5h6s692s4,6028869,,,fnce636119703054,866400445463959680,,,,whfm199358818972,866400445463959680,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.153751Z,2018-12-11T05:13:26.169756Z
txn_01cydty9rhcrktnmreebchqmbr,2530228,,,fnce636119703054,709769001345615872,,,,whfm199358818972,709769001345615872,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.545653Z,2018-12-11T05:13:26.563318Z
txn_01cydtya8e1pj30z9xqttc6d34,2260686,,,fnce636119703054,576304886202836608,,,,whfm199358818972,576304886202836608,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.054346Z,2018-12-11T05:13:27.065712Z
txn_01cydtyar5pesx0h2mchhq0mvd,2079505,,,fnce636119703054,685173731847657728,,,,whfm199358818972,685173731847657728,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.557307Z,2018-12-11T05:13:27.567314Z
txn_01cydtyav53a6fz5thvxt3sn96,2040935,,,fnce636119703054,838948123723591680,,,,whfm199358818972,838948123723591680,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.653379Z,2018-12-11T05:13:27.668619Z
txn_01cydtybfffgv5j1n24kbb7y3w,9124429,,,fnce636119703054,94526995397137936,,,,whfm199358818972,94526995397137936,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.303251Z,2018-12-11T05:13:28.312888Z
txn_01cydtybr5hqg3fd8kazpd96vw,8582783,,,fnce636119703054,990332524727297408,,,,whfm199358818972,990332524727297408,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.581859Z,2018-12-11T05:13:28.598508Z
txn_01cydtybv7p16mpbgxq6s8hp4y,5834763,,,fnce636119703054,743528061297735168,,,,whfm199358818972,743528061297735168,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.679546Z,2018-12-11T05:13:28.701494Z
txn_01cydtyc1jj856px10y71et22g,6435120,,,fnce636119703054,695112114745085440,,,,whfm199358818972,695112114745085440,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.882500Z,2018-12-11T05:13:28.898667Z
txn_01cydtycpn4x1vc147fbey20eq,3454054,,,fnce636119703054,37386791860532616,,,,whfm199358818972,37386791860532616,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.557808Z,2018-12-11T05:13:29.571696Z
txn_01cydty9j6bbf97fcrrn578ewy,7749142,,,fnce636119703054,717324596511573248,,,,whfm199358818972,717324596511573248,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.342370Z,2018-12-11T05:13:26.360657Z
txn_01cydty9vw79cka54thez18813,6397994,,,fnce636119703054,488903201210589376,,,,whfm199358818972,488903201210589376,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.652627Z,2018-12-11T05:13:26.666569Z
txn_01cydty9z4d0wqrrchn9r9kcpz,4121890,,,fnce636119703054,856336722629210624,,,,whfm199358818972,856336722629210624,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.756497Z,2018-12-11T05:13:26.771810Z
txn_01cydtya2c8hf1rkwsty725wtf,9454186,,,fnce636119703054,936314278017521024,,,,whfm199358818972,936314278017521024,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.860965Z,2018-12-11T05:13:26.882383Z
txn_01cydtyabay4y28z44dd31phet,6868857,,,fnce636119703054,391660611795276224,,,,whfm199358818972,391660611795276224,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.146454Z,2018-12-11T05:13:27.168183Z
txn_01cydtyahzez8d3sr3frt8q0rf,4898276,,,fnce636119703054,786533426384599296,,,,whfm199358818972,786533426384599296,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.359480Z,2018-12-11T05:13:27.369263Z
txn_01cydtyan379gjtv9499spmmna,2251651,,,fnce636119703054,440740563524687488,,,,whfm199358818972,440740563524687488,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.459542Z,2018-12-11T05:13:27.483391Z
txn_01cydtyb0yjszmmngwvzhznnsc,6107751,,,fnce636119703054,864332667555143168,,,,whfm199358818972,864332667555143168,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.838594Z,2018-12-11T05:13:27.854293Z
txn_01cydtybff164aqtym8z04pcpy,9786311,,,fnce636119703054,781478097039918592,,,,whfm199358818972,781478097039918592,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.303133Z,2018-12-11T05:13:28.321673Z
txn_01cydtybne8dqsz9nxk421gga6,6744705,,,fnce636119703054,401068359744977920,,,,whfm199358818972,401068359744977920,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.494128Z,2018-12-11T05:13:28.505931Z
txn_01cydtybv7zqxavvf8z1hvst78,773226,,,fnce636119703054,386905668429065920,,,,whfm199358818972,386905668429065920,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.679250Z,2018-12-11T05:13:28.695376Z
txn_01cydtybyb6pvdt22mgyr20626,4303822,,,fnce636119703054,805469110406314624,,,,whfm199358818972,805469110406314624,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.779743Z,2018-12-11T05:13:28.791696Z
txn_01cydtzcjpnfwbxgbn012b551g,739518,,,fnce636119703054,522020722140383104,,,,whfm199358818972,522020722140383104,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.198822Z,2018-12-11T05:14:02.222575Z
txn_01cydty9j676vz758n6fndm9g9,1321311,,,fnce636119703054,620300017618837632,,,,whfm199358818972,620300017618837632,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.342305Z,2018-12-11T05:13:26.354184Z
txn_01cydty9rjx52q2fhfxzfcrxrj,4969293,,,fnce636119703054,24467580327805160,,,,whfm199358818972,24467580327805160,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.546303Z,2018-12-11T05:13:26.568583Z
txn_01cydtya8efk8ega4p8hk24kfq,7395940,,,fnce636119703054,569336313748283328,,,,whfm199358818972,569336313748283328,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.054695Z,2018-12-11T05:13:27.074934Z
txn_01cydtyaesdf4t85z971tf8qg0,7607057,,,fnce636119703054,391852083036070656,,,,whfm199358818972,391852083036070656,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.257427Z,2018-12-11T05:13:27.269200Z
txn_01cydtyan38cewv00a3dktfcse,2560632,,,fnce636119703054,443089867775907520,,,,whfm199358818972,443089867775907520,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.459932Z,2018-12-11T05:13:27.488405Z
txn_01cydtyar5h120tzwebdctk3k8,2064981,,,fnce636119703054,377185625157770304,,,,whfm199358818972,377185625157770304,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.557570Z,2018-12-11T05:13:27.577047Z
txn_01cydtyb6xyq8vaszb1fqycgqx,5534955,,,fnce636119703054,861805133221693184,,,,whfm199358818972,861805133221693184,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.029931Z,2018-12-11T05:13:28.042041Z
txn_01cydtzcjp128aaa1p8jmfnddm,8345905,,,fnce636119703054,568634779095922496,,,,whfm199358818972,568634779095922496,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.198940Z,2018-12-11T05:14:02.230291Z
txn_01cydtzcpphm2wj3h07dcsthx3,7298932,,,fnce636119703054,398495398244977152,,,,whfm199358818972,398495398244977152,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.326472Z,2018-12-11T05:14:02.345480Z
txn_01cydtzctgka87zwjc12xft7d2,7135964,,,fnce636119703054,810868502437462144,,,,whfm199358818972,810868502437462144,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.448192Z,2018-12-11T05:14:02.469576Z
txn_01cydtzd29fg9zwk99jkmkksdf,8929029,,,fnce636119703054,823462835459876352,,,,whfm199358818972,823462835459876352,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.697988Z,2018-12-11T05:14:02.718711Z
txn_01cydtzd9szqnpea8z3y152kq7,8462820,,,fnce636119703054,359203306415385920,,,,whfm199358818972,359203306415385920,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.937534Z,2018-12-11T05:14:02.972692Z
txn_01cydty9z3dfc602w17q16csbx,5192610,,,fnce636119703054,515374770074968768,,,,whfm199358818972,515374770074968768,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.755849Z,2018-12-11T05:13:26.777069Z
txn_01cydtya5hn454rhn3f0pfv4gn,5583845,,,fnce636119703054,280204591617708288,,,,whfm199358818972,280204591617708288,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.961630Z,2018-12-11T05:13:26.979736Z
txn_01cydtyan37cg1vkp7zxeaf0mt,6019879,,,fnce636119703054,241350902639143936,,,,whfm199358818972,241350902639143936,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.459780Z,2018-12-11T05:13:27.478462Z
txn_01cydtyaxzgpb6gcjs2k0vtn79,9086359,,,fnce636119703054,396846365508190976,,,,whfm199358818972,396846365508190976,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.743864Z,2018-12-11T05:13:27.764917Z
txn_01cydtyb0y6x14fg7j5vke2baq,7057728,,,fnce636119703054,275179652457148928,,,,whfm199358818972,275179652457148928,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.838324Z,2018-12-11T05:13:27.859336Z
txn_01cydtyb42gbgacnam2jw8hacm,9912346,,,fnce636119703054,210118651732316800,,,,whfm199358818972,210118651732316800,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.938130Z,2018-12-11T05:13:27.956705Z
txn_01cydtyb9mn8hcxvgstyd4hx3w,4063511,,,fnce636119703054,881887408146711040,,,,whfm199358818972,881887408146711040,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.116158Z,2018-12-11T05:13:28.133242Z
txn_01cydtybjfeq0bjbmg1dvgsjds,6993503,,,fnce636119703054,32048101845689404,,,,whfm199358818972,32048101845689404,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.399332Z,2018-12-11T05:13:28.419250Z
txn_01cydtybndh9fc0d2yh90qnjmm,7750559,,,fnce636119703054,920020767877781632,,,,whfm199358818972,920020767877781632,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.494026Z,2018-12-11T05:13:28.502255Z
txn_01cydtybv7dfygnsc4y3ehq79w,1113075,,,fnce636119703054,974629563808862592,,,,whfm199358818972,974629563808862592,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.679227Z,2018-12-11T05:13:28.689468Z
txn_01cydtyckm8882a7w12aqhy8rw,8018539,,,fnce636119703054,922743335057563136,,,,whfm199358818972,922743335057563136,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.460385Z,2018-12-11T05:13:29.470675Z
txn_01cydtycwhjzk91vdbtk3y60qw,4021448,,,fnce636119703054,485614034518213696,,,,whfm199358818972,485614034518213696,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.745865Z,2018-12-11T05:13:29.775294Z
txn_01cydtya2cv8yg1kke54kms707,9126389,,,fnce636119703054,347450418733532800,,,,whfm199358818972,347450418733532800,,,,,,,{},{},confirmed,,,2018-12-11T05:13:26.860030Z,2018-12-11T05:13:26.870853Z
txn_01cydtya8ege0cfbq70szmg5yz,273035,,,fnce636119703054,233153461790498240,,,,whfm199358818972,233153461790498240,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.054536Z,2018-12-11T05:13:27.070115Z
txn_01cydtyb0ymkj61ffd6y71zyct,4298778,,,fnce636119703054,324811376724443712,,,,whfm199358818972,324811376724443712,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.838407Z,2018-12-11T05:13:27.849865Z
txn_01cydtybcgsej4shwqj0f3z692,1240512,,,fnce636119703054,164295923224811360,,,,whfm199358818972,164295923224811360,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.208683Z,2018-12-11T05:13:28.222988Z
txn_01cydtyc1jw26qz8sjf6qdktr1,7383821,,,fnce636119703054,512792098485749888,,,,whfm199358818972,512792098485749888,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.882453Z,2018-12-11T05:13:28.894318Z
txn_01cydtycaqe195cy0wej7dhwby,9119202,,,fnce636119703054,31140501401149100,,,,whfm199358818972,31140501401149100,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.175908Z,2018-12-11T05:13:29.184861Z
txn_01cydtyczw29z8699zhqzsk0gj,9293558,,,fnce636119703054,273134374438535936,,,,whfm199358818972,273134374438535936,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.852745Z,2018-12-11T05:13:29.871478Z
txn_01cydtyd8xv4v8z35p9fr9jfbv,1831723,,,fnce636119703054,135413320341889248,,,,whfm199358818972,135413320341889248,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.141893Z,2018-12-11T05:13:30.162118Z
txn_01cydtydh8wb8hcb0g8a7at32v,9183288,,,fnce636119703054,834256708428642048,,,,whfm199358818972,834256708428642048,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.408810Z,2018-12-11T05:13:30.430147Z
txn_01cydtyepcrqkq8r4tncxbfcmv,84121,,,fnce636119703054,807120541579238528,,,,whfm199358818972,807120541579238528,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.596648Z,2018-12-11T05:13:31.615182Z
txn_01cydtyez4rwa0s22gbven8rzj,7922401,,,fnce636119703054,943925756911129600,,,,whfm199358818972,943925756911129600,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.877014Z,2018-12-11T05:13:31.898967Z
txn_01cydtyf28fdd5exth5hkwt5gf,7130770,,,fnce636119703054,203447575178582016,,,,whfm199358818972,203447575178582016,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.976176Z,2018-12-11T05:13:31.987018Z
txn_01cydtyabaatd8njvzkab0zebb,2368619,,,fnce636119703054,2364447486738253,,,,whfm199358818972,2364447486738253,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.146613Z,2018-12-11T05:13:27.174202Z
txn_01cydtyav510vr6yt1pc23kxh0,4667285,,,fnce636119703054,681183617575055360,,,,whfm199358818972,681183617575055360,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.653796Z,2018-12-11T05:13:27.672580Z
txn_01cydtyay0pjfp22j3hgydhg9q,2965025,,,fnce636119703054,67525553768286280,,,,whfm199358818972,67525553768286280,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.744142Z,2018-12-11T05:13:27.760429Z
txn_01cydtyb41dsy5bsmjyapa3rgd,6662233,,,fnce636119703054,994030492914813056,,,,whfm199358818972,994030492914813056,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.938019Z,2018-12-11T05:13:27.952223Z
txn_01cydtybjemrrsm60x0tmn0pys,5056756,,,fnce636119703054,27814825035229696,,,,whfm199358818972,27814825035229696,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.398707Z,2018-12-11T05:13:28.409521Z
txn_01cydtybyc9yvsy64t06q8tkz8,8848027,,,fnce636119703054,327815575247414336,,,,whfm199358818972,327815575247414336,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.780064Z,2018-12-11T05:13:28.807016Z
txn_01cydtycgnvwsh9z2yavsq6v3c,9512016,,,fnce636119703054,326973949969786112,,,,whfm199358818972,326973949969786112,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.365936Z,2018-12-11T05:13:29.385107Z
txn_01cydtycppcy76z9ywbejckw2g,3344898,,,fnce636119703054,687840964158682240,,,,whfm199358818972,687840964158682240,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.558122Z,2018-12-11T05:13:29.567622Z
txn_01cydtydm540pr4gfekfw6wrh0,2047794,,,fnce636119703054,141241826315022016,,,,whfm199358818972,141241826315022016,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.501101Z,2018-12-11T05:13:30.512621Z
txn_01cydtye2ddfye3055mh0e9kyf,6086564,,,fnce636119703054,450798080784254208,,,,whfm199358818972,450798080784254208,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.957816Z,2018-12-11T05:13:30.976026Z
txn_01cydtyegjw64ckh8vp8nb7pxx,153967,,,fnce636119703054,972453125461704576,,,,whfm199358818972,972453125461704576,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.410516Z,2018-12-11T05:13:31.423426Z
txn_01cydtyewd3p9xqdjtqsn36a7s,2213129,,,fnce636119703054,630606634747961984,,,,whfm199358818972,630606634747961984,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.789563Z,2018-12-11T05:13:31.798869Z
txn_01cydtzcppbvvjb5b4sxy2h4ph,6334403,,,fnce636119703054,302211575110658432,,,,whfm199358818972,302211575110658432,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.326114Z,2018-12-11T05:14:02.352559Z
txn_01cydtyahzw7cgb39g0zpxrmx9,6416753,,,fnce636119703054,163263923105061088,,,,whfm199358818972,163263923105061088,,,,,,,{},{},confirmed,,,2018-12-11T05:13:27.359726Z,2018-12-11T05:13:27.380325Z
txn_01cydtybfeg2afjed915txzs9b,1827196,,,fnce636119703054,437377516350590272,,,,whfm199358818972,437377516350590272,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.303019Z,2018-12-11T05:13:28.317490Z
txn_01cydtybr5ddj60xqbkrx5qvcq,8749026,,,fnce636119703054,794148426640407168,,,,whfm199358818972,794148426640407168,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.581739Z,2018-12-11T05:13:28.604218Z
txn_01cydtycaqekyh8jbtqbngpfdg,9708682,,,fnce636119703054,849475067222004608,,,,whfm199358818972,849475067222004608,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.175524Z,2018-12-11T05:13:29.188555Z
txn_01cydtycsqrpx231nyparfker5,3370008,,,fnce636119703054,925859539961440256,,,,whfm199358818972,925859539961440256,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.655084Z,2018-12-11T05:13:29.665400Z
txn_01cydtyd2wvhp41hnwhkd6v9hb,1182182,,,fnce636119703054,786943220230222848,,,,whfm199358818972,786943220230222848,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.948147Z,2018-12-11T05:13:29.972311Z
txn_01cydtyd8xnbf8d45wxjhkw49q,9039318,,,fnce636119703054,290432621403119872,,,,whfm199358818972,290432621403119872,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.141740Z,2018-12-11T05:13:30.152152Z
txn_01cydtydh86n3zg1j28hydrxm5,2427077,,,fnce636119703054,205578467477685056,,,,whfm199358818972,205578467477685056,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.408880Z,2018-12-11T05:13:30.423447Z
txn_01cydtydwx1wstgwnk1ffng8eg,6019970,,,fnce636119703054,713255628789789440,,,,whfm199358818972,713255628789789440,,,,,,,{},{},confirmed,,,2018-12-11T05:13:30.781861Z,2018-12-11T05:13:30.794955Z
txn_01cydtyegj0w7d0b0q5ahaz5gh,4819411,,,fnce636119703054,786354852450253952,,,,whfm199358818972,786354852450253952,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.410391Z,2018-12-11T05:13:31.429020Z
txn_01cydtyez460ve158q0tw28j1n,8621361,,,fnce636119703054,762186425946310784,,,,whfm199358818972,762186425946310784,,,,,,,{},{},confirmed,,,2018-12-11T05:13:31.877006Z,2018-12-11T05:13:31.888837Z
txn_01cydtyfega806mb9t3bgsf3p5,5741137,,,fnce636119703054,864533727691183488,,,,whfm199358818972,864533727691183488,,,,,,,{},{},confirmed,,,2018-12-11T05:13:32.368793Z,2018-12-11T05:13:32.383867Z
txn_01cydtzcpp1xrkagghbzen865z,4816405,,,fnce636119703054,479676242752663104,,,,whfm199358818972,479676242752663104,,,,,,,{},{},confirmed,,,2018-12-11T05:14:02.326171Z,2018-12-11T05:14:02.362390Z
txn_01cydtyb9n194576gjc83ft6st,5438560,,,fnce636119703054,592502448216022656,,,,whfm199358818972,592502448216022656,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.117059Z,2018-12-11T05:13:28.137974Z
txn_01cydtybcghmc11mag8ygw259t,2016375,,,fnce636119703054,420907699289065024,,,,whfm199358818972,420907699289065024,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.208590Z,2018-12-11T05:13:28.219031Z
txn_01cydtybr5t1dz4gg9zma54j1s,7389035,,,fnce636119703054,230310344339803680,,,,whfm199358818972,230310344339803680,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.581979Z,2018-12-11T05:13:28.593791Z
txn_01cydtyc4f2fw0a2y86bqrq708,3912922,,,fnce636119703054,246819344387735456,,,,whfm199358818972,246819344387735456,,,,,,,{},{},confirmed,,,2018-12-11T05:13:28.975255Z,2018-12-11T05:13:29.005336Z
txn_01cydtyc7pvwj83a79gh3z61w2,9698210,,,fnce636119703054,306852456534830528,,,,whfm199358818972,306852456534830528,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.078111Z,2018-12-11T05:13:29.091486Z
txn_01cydtyczwefz357hf11ryqa84,558236,,,fnce636119703054,425057250960308800,,,,whfm199358818972,425057250960308800,,,,,,,{},{},confirmed,,,2018-12-11T05:13:29.852668Z,2018-12-11T05:13:29.866727Z
